ISO3,National Unit,Name,Admin Level,Metric,Units,Year,Value
"SEN","Senegal","Tambacounda","admin1","Incidence Rate","Cases per Thousand",2016,79.12061190384199
"SEN","Senegal","Tambacounda","admin1","Mortality Rate","Deaths per 100 Thousand",2016,34.9207
"NAM","Namibia","Khomas","admin1","Incidence Rate","Cases per Thousand",2016,0.0229182153759605
"NAM","Namibia","Khomas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00216
"SYR","Syria","Aleppo","admin1","Incidence Rate","Cases per Thousand",2016,0
"SYR","Syria","Aleppo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NER","Niger","Agadez","admin1","Incidence Rate","Cases per Thousand",2016,111.646905465575
"NER","Niger","Agadez","admin1","Mortality Rate","Deaths per 100 Thousand",2016,43.3682
"AZE","Azerbaijan","Ganja-Qazakh","admin1","Incidence Rate","Cases per Thousand",2016,0
"AZE","Azerbaijan","Ganja-Qazakh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BRA","Brazil","Roraima","admin1","Incidence Rate","Cases per Thousand",2016,4.96708478862189
"BRA","Brazil","Roraima","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.8009999999999999
"IND","India","Gujarat","admin1","Incidence Rate","Cases per Thousand",2016,2.14758123434699
"IND","India","Gujarat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.75
"ECU","Ecuador","Morona Santiago","admin1","Incidence Rate","Cases per Thousand",2016,0.21790439632941
"ECU","Ecuador","Morona Santiago","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.102
"TUR","Turkey","Konya","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Konya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ZMB","Zambia","Luapula","admin1","Incidence Rate","Cases per Thousand",2016,444.113720160485
"ZMB","Zambia","Luapula","admin1","Mortality Rate","Deaths per 100 Thousand",2016,77.6616
"THA","Thailand","Kamphaeng Phet","admin1","Incidence Rate","Cases per Thousand",2016,0.004148139197694269
"THA","Thailand","Kamphaeng Phet","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000506
"HND","Honduras","La Paz","admin1","Incidence Rate","Cases per Thousand",2016,0
"HND","Honduras","La Paz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PAK","Pakistan","Fata","admin1","Incidence Rate","Cases per Thousand",2016,2.54024338313106
"PAK","Pakistan","Fata","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.06
"BFA","Burkina Faso","Centre","admin1","Incidence Rate","Cases per Thousand",2016,203.41211319958998
"BFA","Burkina Faso","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2016,86.84129999999999
"BFA","Burkina Faso","Centre-Nord","admin1","Incidence Rate","Cases per Thousand",2016,382.253667162826
"BFA","Burkina Faso","Centre-Nord","admin1","Mortality Rate","Deaths per 100 Thousand",2016,114.5601
"SEN","Senegal","Ziguinchor","admin1","Incidence Rate","Cases per Thousand",2016,80.9490303867625
"SEN","Senegal","Ziguinchor","admin1","Mortality Rate","Deaths per 100 Thousand",2016,35.6257
"YEM","Yemen","Al Bayda","admin1","Incidence Rate","Cases per Thousand",2016,8.44048625856327
"YEM","Yemen","Al Bayda","admin1","Mortality Rate","Deaths per 100 Thousand",2016,5.38
"COL","Colombia","Narino","admin1","Incidence Rate","Cases per Thousand",2016,11.5161325149245
"COL","Colombia","Narino","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.3300000000000005
"CHN","China","Beijing","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Beijing","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BFA","Burkina Faso","Centre-Est","admin1","Incidence Rate","Cases per Thousand",2016,334.145187448762
"BFA","Burkina Faso","Centre-Est","admin1","Mortality Rate","Deaths per 100 Thousand",2016,227.82649999999998
"GNB","Guinea-Bissau","Bissau","admin1","Incidence Rate","Cases per Thousand",2016,55.6910938767692
"GNB","Guinea-Bissau","Bissau","admin1","Mortality Rate","Deaths per 100 Thousand",2016,14.185500000000001
"TUR","Turkey","Adana","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Adana","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VNM","Vietnam","Phu Yen","admin1","Incidence Rate","Cases per Thousand",2016,0.130362196005281
"VNM","Vietnam","Phu Yen","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.055
"BEN","Benin","Plateau","admin1","Incidence Rate","Cases per Thousand",2016,338.744277087563
"BEN","Benin","Plateau","admin1","Mortality Rate","Deaths per 100 Thousand",2016,172.8874
"MAR","Morocco","Laayoune - Boujdour - Sakia El Hamra","admin1","Incidence Rate","Cases per Thousand",2016,0
"MAR","Morocco","Laayoune - Boujdour - Sakia El Hamra","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Lanao del Sur","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Lanao del Sur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BFA","Burkina Faso","Plateau Central","admin1","Incidence Rate","Cases per Thousand",2016,315.03255673099
"BFA","Burkina Faso","Plateau Central","admin1","Mortality Rate","Deaths per 100 Thousand",2016,159.6246
"ARG","Argentina","Santa Cruz","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","Santa Cruz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BLZ","Belize","Corozal","admin1","Incidence Rate","Cases per Thousand",2016,0
"BLZ","Belize","Corozal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MRT","Mauritania","Gorgol","admin1","Incidence Rate","Cases per Thousand",2016,106.03954610263399
"MRT","Mauritania","Gorgol","admin1","Mortality Rate","Deaths per 100 Thousand",2016,27.5371
"TLS","Timor-Leste","Dili","admin1","Incidence Rate","Cases per Thousand",2016,0.0386508697550021
"TLS","Timor-Leste","Dili","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0134
"BFA","Burkina Faso","Cascades","admin1","Incidence Rate","Cases per Thousand",2016,375.343207858663
"BFA","Burkina Faso","Cascades","admin1","Mortality Rate","Deaths per 100 Thousand",2016,106.3791
"UZB","Uzbekistan","Tashkent city","admin1","Incidence Rate","Cases per Thousand",2016,0
"UZB","Uzbekistan","Tashkent city","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VNM","Vietnam","Bac Giang","admin1","Incidence Rate","Cases per Thousand",2016,0.000352078071048651
"VNM","Vietnam","Bac Giang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000139
"PER","Peru","Apurimac","admin1","Incidence Rate","Cases per Thousand",2016,0.0000014349592181124901
"PER","Peru","Apurimac","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.79e-7
"VNM","Vietnam","Yen Bai","admin1","Incidence Rate","Cases per Thousand",2016,0.000536455522522535
"VNM","Vietnam","Yen Bai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000209
"VNM","Vietnam","Quang Ngai","admin1","Incidence Rate","Cases per Thousand",2016,0.0499894713847435
"VNM","Vietnam","Quang Ngai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.021
"KEN","Kenya","Kirinyaga","admin1","Incidence Rate","Cases per Thousand",2016,38.1225110679781
"KEN","Kenya","Kirinyaga","admin1","Mortality Rate","Deaths per 100 Thousand",2016,7.96
"PHL","Philippines","Masbate","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Masbate","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PRK","North Korea","Chagang-do","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","Chagang-do","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SEN","Senegal","Kaffrine","admin1","Incidence Rate","Cases per Thousand",2016,43.7279897245947
"SEN","Senegal","Kaffrine","admin1","Mortality Rate","Deaths per 100 Thousand",2016,19.4361
"YEM","Yemen","Lahj","admin1","Incidence Rate","Cases per Thousand",2016,17.4458217687746
"YEM","Yemen","Lahj","admin1","Mortality Rate","Deaths per 100 Thousand",2016,10.943
"TUR","Turkey","Mardin","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Mardin","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","Assam","admin1","Incidence Rate","Cases per Thousand",2016,2.41556483941601
"IND","India","Assam","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.63
"BWA","Botswana","South East","admin1","Incidence Rate","Cases per Thousand",2016,0
"BWA","Botswana","South East","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SSD","South Sudan","Central Equatoria","admin1","Incidence Rate","Cases per Thousand",2016,302.732619061679
"SSD","South Sudan","Central Equatoria","admin1","Mortality Rate","Deaths per 100 Thousand",2016,113.5093
"VNM","Vietnam","Lai Chau","admin1","Incidence Rate","Cases per Thousand",2016,0.0114501893129959
"VNM","Vietnam","Lai Chau","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.004690000000000001
"VNM","Vietnam","Quang Ninh","admin1","Incidence Rate","Cases per Thousand",2016,0.00106187383607062
"VNM","Vietnam","Quang Ninh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000394
"MYT","Mayotte","Mamoudzou","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYT","Mayotte","Mamoudzou","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Sultan Kudarat","admin1","Incidence Rate","Cases per Thousand",2016,0.347479342260452
"PHL","Philippines","Sultan Kudarat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.014
"PHL","Philippines","Negros Oriental","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Negros Oriental","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MYS","Malaysia","Melaka","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYS","Malaysia","Melaka","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ECU","Ecuador","Galapagos","admin1","Incidence Rate","Cases per Thousand",2016,0
"ECU","Ecuador","Galapagos","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TKM","Turkmenistan","Asgabat","admin1","Incidence Rate","Cases per Thousand",2016,0
"TKM","Turkmenistan","Asgabat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AFG","Afghanistan","Paktya","admin1","Incidence Rate","Cases per Thousand",2016,0.744343987683699
"AFG","Afghanistan","Paktya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.11
"ARG","Argentina","Santiago Del Estero","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","Santiago Del Estero","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MEX","Mexico","Morelos","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","Morelos","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PER","Peru","Moquegua","admin1","Incidence Rate","Cases per Thousand",2016,0.00115711448757673
"PER","Peru","Moquegua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000266
"DZA","Algeria","Tindouf","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Tindouf","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SDN","Sudan","South Darfur","admin1","Incidence Rate","Cases per Thousand",2016,94.13839951175609
"SDN","Sudan","South Darfur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,17.3826
"THA","Thailand","Ranong","admin1","Incidence Rate","Cases per Thousand",2016,0.24902886597872698
"THA","Thailand","Ranong","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.029200000000000004
"CHN","China","Shanxi","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Shanxi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MYS","Malaysia","Selangor","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYS","Malaysia","Selangor","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TZA","Tanzania","Kilimanjaro","admin1","Incidence Rate","Cases per Thousand",2016,56.9604901055273
"TZA","Tanzania","Kilimanjaro","admin1","Mortality Rate","Deaths per 100 Thousand",2016,6.53
"SEN","Senegal","Diourbel","admin1","Incidence Rate","Cases per Thousand",2016,48.8811967634542
"SEN","Senegal","Diourbel","admin1","Mortality Rate","Deaths per 100 Thousand",2016,21.7312
"MRT","Mauritania","Dakhlet-Nouadhibou","admin1","Incidence Rate","Cases per Thousand",2016,0
"MRT","Mauritania","Dakhlet-Nouadhibou","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"COG","Congo","Kouilou","admin1","Incidence Rate","Cases per Thousand",2016,257.260973115159
"COG","Congo","Kouilou","admin1","Mortality Rate","Deaths per 100 Thousand",2016,58.8573
"KEN","Kenya","Tharaka-Nithi","admin1","Incidence Rate","Cases per Thousand",2016,38.5821916321441
"KEN","Kenya","Tharaka-Nithi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,14.405399999999998
"IRN","Iran","Razavi Khorasan","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Razavi Khorasan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"LBR","Liberia","Montserrado","admin1","Incidence Rate","Cases per Thousand",2016,176.433849686789
"LBR","Liberia","Montserrado","admin1","Mortality Rate","Deaths per 100 Thousand",2016,36.2248
"VEN","Venezuela","Guarico","admin1","Incidence Rate","Cases per Thousand",2016,0.5147414557249229
"VEN","Venezuela","Guarico","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.189
"TCD","Chad","Ouaddai","admin1","Incidence Rate","Cases per Thousand",2016,166.58146205654302
"TCD","Chad","Ouaddai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,55.9148
"ARG","Argentina","San Juan","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","San Juan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TUR","Turkey","Denizli","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Denizli","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AFG","Afghanistan","Badghis","admin1","Incidence Rate","Cases per Thousand",2016,0.7512373754444011
"AFG","Afghanistan","Badghis","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.1199999999999999
"CHN","China","Tianjin","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Tianjin","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PRY","Paraguay","Caaguazu","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRY","Paraguay","Caaguazu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TUR","Turkey","Manisa","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Manisa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Suphan Buri","admin1","Incidence Rate","Cases per Thousand",2016,0.000333123067555033
"THA","Thailand","Suphan Buri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000050600000000000003
"DZA","Algeria","Tebessa","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Tebessa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KHM","Cambodia","Kampong Cham","admin1","Incidence Rate","Cases per Thousand",2016,0.8732879585911539
"KHM","Cambodia","Kampong Cham","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.266
"IND","India","Bihar","admin1","Incidence Rate","Cases per Thousand",2016,0.156619446418783
"IND","India","Bihar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.253
"IRQ","Iraq","Salah al-Din","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Salah al-Din","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"DJI","Djibouti","Dikhil","admin1","Incidence Rate","Cases per Thousand",2016,6.37099328622295
"DJI","Djibouti","Dikhil","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2
"AGO","Angola","Cabinda","admin1","Incidence Rate","Cases per Thousand",2016,249.30908140400402
"AGO","Angola","Cabinda","admin1","Mortality Rate","Deaths per 100 Thousand",2016,51.1995
"TCD","Chad","Ville de N'Djamena","admin1","Incidence Rate","Cases per Thousand",2016,231.166427075062
"TCD","Chad","Ville de N'Djamena","admin1","Mortality Rate","Deaths per 100 Thousand",2016,52.426899999999996
"KEN","Kenya","Homa Bay","admin1","Incidence Rate","Cases per Thousand",2016,133.155877585939
"KEN","Kenya","Homa Bay","admin1","Mortality Rate","Deaths per 100 Thousand",2016,14.0732
"PER","Peru","Cusco","admin1","Incidence Rate","Cases per Thousand",2016,0.000140573666466885
"PER","Peru","Cusco","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0000637
"UZB","Uzbekistan","Surkhandarya","admin1","Incidence Rate","Cases per Thousand",2016,0
"UZB","Uzbekistan","Surkhandarya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SOM","Somalia","Mudug","admin1","Incidence Rate","Cases per Thousand",2016,49.4904877297161
"SOM","Somalia","Mudug","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.52
"CRI","Costa Rica","Puntarenas","admin1","Incidence Rate","Cases per Thousand",2016,0
"CRI","Costa Rica","Puntarenas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VEN","Venezuela","Trujillo","admin1","Incidence Rate","Cases per Thousand",2016,0.0009738412798931501
"VEN","Venezuela","Trujillo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00042899999999999997
"SAU","Saudi Arabia","Al Quassim","admin1","Incidence Rate","Cases per Thousand",2016,0.00108225667439143
"SAU","Saudi Arabia","Al Quassim","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0005459999999999999
"TZA","Tanzania","Mjini Magharibi","admin1","Incidence Rate","Cases per Thousand",2016,70.2772588427206
"TZA","Tanzania","Mjini Magharibi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,46.273199999999996
"AGO","Angola","Namibe","admin1","Incidence Rate","Cases per Thousand",2016,66.55697623759441
"AGO","Angola","Namibe","admin1","Mortality Rate","Deaths per 100 Thousand",2016,14.6786
"ERI","Eritrea","Anseba","admin1","Incidence Rate","Cases per Thousand",2016,10.096960990629299
